ngram,reviews_mentioning_ngram,avg_rating_0_5,avg_rating_percent
agreed,4,4.500,90.0
bikes,2,4.700,94.0
loan,4,4.700,94.0
primary,6,4.600,92.0
yard,2,4.700,94.0
bunnies,2,4.700,94.0
racquets,2,4.700,94.0
studnets,2,4.700,94.0
memes,4,4.550,91.0
cute,2,4.700,94.0
volunteer,6,4.633,92.7
moodle,4,4.600,92.0
hds,2,4.700,94.0
sukhpreet,2,4.400,88.0
saavn,2,4.400,88.0
navneet,4,4.100,82.0
implications,6,4.700,94.0
floated,10,4.625,92.5
diwakar,2,5.000,100.0
caught,2,5.000,100.0
plagiarism,4,4.750,95.0
katariya,4,4.850,97.0
nitin,10,4.800,96.0
harshdeep,2,4.700,94.0
centered,2,4.600,92.0
rupam,2,4.600,92.0
egoist,2,4.600,92.0
kumawat,2,4.600,92.0
finserv,2,4.600,92.0
acclaimed,4,4.800,96.0
aligned,4,4.500,90.0
virtually,6,4.733,94.7
divisions,2,4.600,92.0
animesh,8,4.625,92.5
jhawar,2,4.600,92.0
deliberately,2,4.600,92.0
handset,2,4.600,92.0
verify,2,4.600,92.0
paikrao,2,4.600,92.0
superfast,10,4.800,96.0
arrangements,11,4.600,92.0
liking,6,4.300,86.0
wa,2,4.000,80.0
discontinued,130,4.497,89.9
involve,8,3.813,76.2
ilter,1,5.000,100.0
limits,5,4.560,91.2
garvit,4,4.450,89.0
imaginable,5,4.920,98.4
dhawan,2,4.700,94.0
promoted,17,4.541,90.8
testimonial,2,4.500,90.0
tension,2,4.500,90.0
mukesh,4,4.750,95.0
guidence,2,4.600,92.0
farely,2,4.700,94.0
teb,2,4.700,94.0
piramel,2,4.700,94.0
oer,2,4.700,94.0
vwry,2,4.700,94.0
mojahid,2,4.900,98.0
mps,2,4.900,98.0
adm,2,4.900,98.0
adv,4,4.650,93.0
pointer,4,4.550,91.0
perhaps,6,4.667,93.3
hussain,4,4.850,97.0
poised,2,4.600,92.0
bioinformatics,8,4.700,94.0
genomics,2,4.600,92.0
mailing,4,4.500,90.0
hauz,43,4.519,90.4
severe,2,4.600,92.0
sda,4,4.700,94.0
khas,43,4.519,90.4
outcomes,6,4.467,89.3
caters,6,4.600,92.0
ivies,2,4.600,92.0
dhanbad,2,4.600,92.0
sheer,6,4.392,87.8
inters,2,4.600,92.0
expenditure,2,4.600,92.0
opts,4,4.650,93.0
isolated,6,4.633,92.7
finances,2,4.600,92.0
jump,6,4.700,94.0
insurance,26,4.615,92.3
javelin,2,4.600,92.0
linked,4,4.500,90.0
entities,2,4.500,90.0
harshwardhan,2,4.500,90.0
police,2,4.900,98.0
guards,4,4.900,98.0
kuldeep,4,4.950,99.0
programmers,2,4.900,98.0
privileges,6,4.333,86.7
email,16,4.463,89.2
yatharth,6,4.567,91.3
awards,8,4.500,90.0
corresponds,4,4.250,85.0
ongoing,15,4.583,91.7
sportech,8,4.425,88.5
supplemented,4,4.400,88.0
specialised,14,4.618,92.4
arora,6,4.200,84.0
aisa,5,4.480,89.6
hugest,8,4.550,91.0
spicy,6,4.700,94.0
bc,4,4.700,94.0
nabard,2,4.800,96.0
gavel,2,4.800,96.0
biryani,2,4.800,96.0
misappropriation,2,4.700,94.0
rail,4,4.650,93.0
caroms,2,4.700,94.0
culturally,4,4.550,91.0
vmock,2,4.700,94.0
receptive,8,4.375,87.5
monument,2,4.700,94.0
gv,2,4.700,94.0
embers,2,4.700,94.0
elect,3,4.733,94.7
ramanakanth,2,4.700,94.0
blackrock,18,4.511,90.2
skyrocketing,2,4.700,94.0
vigilance,2,4.700,94.0
moocs,2,4.400,88.0
speeches,4,4.350,87.0
doiphode,2,4.400,88.0
consultations,2,4.400,88.0
contributing,8,4.300,86.0
welfare,4,4.100,82.0
technician,4,4.050,81.0
artists,8,4.450,89.0
bollywood,2,3.600,72.0
questionable,2,3.600,72.0
subcontinent,2,3.600,72.0
imparting,12,4.233,84.7
fluctuating,4,4.000,80.0
bear,4,4.300,86.0
shrivastava,2,4.100,82.0
unmatchable,4,4.150,83.0
jaidutt,2,4.800,96.0
fulfil,6,4.867,97.3
familiar,14,4.557,91.1
goswami,2,4.800,96.0
weaved,2,4.400,88.0
desirable,2,4.400,88.0
northern,10,4.520,90.4
preach,2,4.400,88.0
prescription,4,4.600,92.0
mills,4,4.650,93.0
openings,6,4.600,92.0
infrasture,4,4.650,93.0
vydya,2,4.500,90.0
chicken,2,4.500,90.0
champions,2,4.500,90.0
koutilya,2,4.500,90.0
imposed,2,4.500,90.0
worldquant,7,4.200,84.0
suchi,2,4.800,96.0
enhancement,4,4.550,91.0
singla,2,4.800,96.0
sayam,2,4.800,96.0
proctor,2,4.600,92.0
interiors,4,4.750,95.0
gable,2,4.600,92.0
recommendations,6,4.533,90.7
overcrowded,6,4.700,94.0
requisite,5,4.600,92.0
ankur,6,4.667,93.3
kapooria,2,4.700,94.0
adjustment,2,4.800,96.0
beginners,6,4.733,94.7
deficiency,3,4.867,97.3
darvesh,3,4.867,97.3
creative,17,4.438,88.8
spoonfeed,2,3.600,72.0
ntpc,8,4.150,83.0
welspun,2,4.400,88.0
rajneesh,4,4.450,89.0
applicability,2,4.600,92.0
strategist,2,4.600,92.0
mithilesh,2,4.800,96.0
plantations,2,4.800,96.0
namsi,2,4.800,96.0
coaxing,2,4.800,96.0
targeted,2,4.800,96.0
elected,12,4.567,91.3
kpit,2,4.800,96.0
abstract,2,4.800,96.0
apt,8,4.675,93.5
chinmay,6,4.867,97.3
vikesh,2,4.500,90.0
siddhaant,2,4.500,90.0
coordination,2,4.500,90.0
priyam,4,4.700,94.0
rohilla,2,4.900,98.0
epidemic,2,4.900,98.0
coronavirus,2,4.900,98.0
deptt,2,4.700,94.0
brightest,8,4.769,95.4
goods,8,4.675,93.5
aashutosh,2,4.700,94.0
intrinsic,2,4.700,94.0
singal,2,4.700,94.0
belongs,4,4.450,89.0
consumer,6,4.733,94.7
competence,2,4.700,94.0
udaan,2,4.600,92.0
loans,4,4.700,94.0
unintentionally,2,4.600,92.0
believed,2,4.600,92.0
uninterested,2,4.600,92.0
modest,6,4.467,89.3
ua,4,4.550,91.0
overseas,13,4.646,92.9
unremarkable,2,4.600,92.0
associated,10,4.660,93.2
periodic,2,4.600,92.0
safest,2,4.600,92.0
inadequate,4,4.300,86.0
buds,2,4.600,92.0
outstation,2,4.600,92.0
charismatic,4,4.800,96.0
demeanor,2,4.600,92.0
collaborate,8,4.650,93.0
specialize,6,4.767,95.3
jnu,4,4.550,91.0
utkarsh,16,4.562,91.2
jpmorgan,18,4.450,89.0
pleasing,2,4.600,92.0
contests,2,4.600,92.0
yg,4,4.400,88.0
goel,8,4.444,88.9
feasts,2,4.500,90.0
tudents,1,5.000,100.0
kshitiz,2,5.000,100.0
cooling,3,4.733,94.7
slowly,8,4.625,92.5
meticulous,2,4.900,98.0
dabur,2,4.900,98.0
atk,2,4.900,98.0
feat,4,4.600,92.0
command,6,4.767,95.3
standardisation,2,4.900,98.0
cohesity,2,4.900,98.0
sodhiya,2,4.900,98.0
purse,4,4.950,99.0
width,2,4.900,98.0
mehra,2,4.900,98.0
stuffs,2,4.900,98.0
narayan,4,4.600,92.0
mh,2,5.000,100.0
drove,2,5.000,100.0
television,11,4.600,92.0
muskan,2,5.000,100.0
topped,2,5.000,100.0
accurate,6,4.667,93.3
himmatsinghka,2,5.000,100.0
piazza,2,5.000,100.0
rv,2,5.000,100.0
rendezous,4,4.550,91.0
rudresh,2,5.000,100.0
akela,2,4.700,94.0
educative,2,4.700,94.0
anirudha,2,4.700,94.0
privileged,2,4.400,88.0
whiteboard,18,4.667,93.3
nachiketa,2,4.400,88.0
assosiates,2,4.600,92.0
hello,6,4.692,93.8
tanmay,2,4.900,98.0
attentive,3,4.933,98.7
dj,12,4.404,88.1
deepansh,2,5.000,100.0
gsoc,2,4.700,94.0
shivalik,6,4.500,90.0
tol,2,4.700,94.0
nilgiri,8,4.625,92.5
himadri,10,4.180,83.6
gumaon,2,4.700,94.0
java,10,4.580,91.6
vidyanchal,2,4.700,94.0
wait,11,4.618,92.4
sweets,6,4.600,92.0
rocks,4,4.700,94.0
risk,7,4.457,89.1
dmrc,2,4.500,90.0
desh,2,4.500,90.0
nanotechnology,6,4.667,93.3
soil,7,4.657,93.1
sprawling,8,4.650,93.0
abhee,2,4.500,90.0
hydrology,2,4.500,90.0
lays,2,4.500,90.0
aws,2,4.500,90.0
atkins,2,4.500,90.0
bev,2,4.400,88.0
simplex,2,4.400,88.0
sapient,4,4.350,87.0
publicizes,4,4.263,85.2
operational,6,4.633,92.7
kolte,2,4.400,88.0
storey,8,4.550,91.0
afcons,2,4.400,88.0
siddharth,4,4.362,87.2
intercollege,2,4.100,82.0
industrialist,2,4.100,82.0
bandwidth,2,4.100,82.0
sporttech,4,4.200,84.0
roots,2,4.100,82.0
nagore,2,4.300,86.0
iconic,2,4.300,86.0
pn,4,4.550,91.0
wind,31,4.548,91.0
inboard,2,4.300,86.0
tunnel,29,4.552,91.0
paresh,2,4.300,86.0
princeton,2,3.800,76.0
september,2,3.800,76.0
caltech,2,3.800,76.0
switching,4,4.050,81.0
renovations,4,4.500,90.0
supervising,2,4.400,88.0
yc,2,4.300,86.0
coolers,16,4.450,89.0
chandrawat,2,4.300,86.0
conveniently,4,4.450,89.0
treates,2,4.300,86.0
yogeshwari,2,4.300,86.0
waters,2,4.300,86.0
handles,4,4.400,88.0
reflects,4,4.600,92.0
promote,13,4.662,93.2
jpmc,15,4.413,88.3
kerney,1,5.000,100.0
awaited,1,5.000,100.0
lifetime,10,4.620,92.4
excluding,7,4.457,89.1
amar,2,5.000,100.0
impart,16,4.603,92.1
identify,6,4.475,89.5
dudi,2,4.900,98.0
cogent,2,4.900,98.0
bolton,2,4.800,96.0
liberec,2,4.800,96.0
rakesh,10,4.820,96.4
gpa,9,4.444,88.9
textiles,4,4.550,91.0
futuristic,4,4.750,95.0
pro,9,4.550,91.0
mislead,2,4.700,94.0
poetry,2,4.700,94.0
initial,14,4.400,88.0
holiday,2,4.700,94.0
artefact,2,4.700,94.0
fame,2,4.700,94.0
delivers,2,4.700,94.0
glamour,2,4.700,94.0
calculate,2,4.700,94.0
boost,2,4.700,94.0
amazingly,2,4.800,96.0
storeyed,6,4.400,88.0
ashhar,2,4.800,96.0
mirza,2,4.800,96.0
california,2,4.600,92.0
estimations,2,4.600,92.0
reveal,2,4.600,92.0
slideshows,2,4.600,92.0
versa,4,4.300,86.0
bm,2,4.700,94.0
brajmohan,2,4.700,94.0
autonomous,4,4.250,85.0
gp,2,4.300,86.0
govind,2,4.300,86.0
purohit,2,4.300,86.0
argue,2,4.200,84.0
forthcoming,2,4.200,84.0
exaggeration,2,4.200,84.0
aggressively,2,4.200,84.0
unreasonable,2,4.200,84.0
barring,2,4.200,84.0
surface,2,4.200,84.0
meanwhile,4,4.350,87.0
attenuates,2,4.200,84.0
flaw,2,4.200,84.0
utterly,2,4.200,84.0
designation,2,4.200,84.0
rendevous,3,4.267,85.3
shortly,6,4.033,80.7
scratching,2,4.200,84.0
create,10,4.500,90.0
studious,4,4.400,88.0
ka,12,4.600,92.0
navdeep,4,4.500,90.0
allocated,11,4.455,89.1
float,2,4.700,94.0
inclusion,4,4.650,93.0
selective,6,4.667,93.3
expanded,2,4.700,94.0
seasoned,2,4.700,94.0
kanishak,2,5.000,100.0
cluttered,2,4.000,80.0
rat,2,4.000,80.0
race,6,4.500,90.0
instances,4,4.450,89.0
insensitive,2,4.000,80.0
keeping,18,4.422,88.4
nightlife,7,4.257,85.1
outing,6,4.367,87.3
wander,2,4.000,80.0
hangout,12,4.517,90.3
hkv,2,3.800,76.0
muktesh,2,3.800,76.0
village,14,4.286,85.7
players,6,4.133,82.7
korea,15,4.650,93.0
complies,2,4.500,90.0
noida,2,4.500,90.0
white,2,4.500,90.0
donor,8,4.300,86.0
colder,2,4.500,90.0
constituting,2,4.500,90.0
niit,1,3.800,76.0
saikumar,4,3.850,77.0
onto,2,4.200,84.0
curiosity,6,4.567,91.3
saptagiri,4,4.200,84.0
era,10,4.245,84.9
becon,8,4.100,82.0
citadel,4,4.350,87.0
foundational,18,4.444,88.9
dronagiri,2,4.200,84.0
alphabrep,2,4.200,84.0
eighty,2,3.800,76.0
milan,2,3.800,76.0
singhi,2,3.800,76.0
seventy,5,4.280,85.6
circuits,10,4.460,89.2
kid,2,3.500,70.0
motherboards,2,3.500,70.0
heaters,2,3.500,70.0
jangir,2,3.500,70.0
karunesh,2,4.100,82.0
witness,2,4.100,82.0
menace,2,4.100,82.0
wakes,2,4.100,82.0
incredibly,4,4.362,87.2
upat,2,4.100,82.0
berkshire,2,4.200,84.0
peek,2,4.200,84.0
hathaway,2,4.200,84.0
davinci,2,4.200,84.0
worn,4,3.700,74.0
taps,2,3.600,72.0
samridhi,2,3.800,76.0
rely,8,4.475,89.5
hardcopy,2,3.800,76.0
softcopy,2,3.800,76.0
schedules,4,4.088,81.8
objectives,4,4.650,93.0
tanish,6,4.400,88.0
timetable,6,4.533,90.7
ah,2,4.500,90.0
stressed,2,4.500,90.0
deciding,4,4.700,94.0
detect,2,4.500,90.0
tool,4,4.400,88.0
leased,2,4.500,90.0
turnitin,2,4.500,90.0
suspended,2,4.500,90.0
eleven,4,4.550,91.0
detection,2,4.500,90.0
moss,2,4.500,90.0
infotech,2,4.200,84.0
spreads,8,4.700,94.0
reached,12,4.429,88.6
positivity,2,4.200,84.0
mirror,4,4.200,84.0
burdensome,2,4.600,92.0
bhoomika,2,4.600,92.0
fancy,4,4.650,93.0
shiksha,16,4.241,84.8
grocery,6,4.233,84.7
mahawar,2,3.700,74.0
rajnesh,2,3.700,74.0
relevancy,2,4.200,84.0
bhanu,2,4.200,84.0
inefficient,2,4.200,84.0
seeking,7,4.429,88.6
fragile,2,3.900,78.0
aarti,2,3.700,74.0
opinions,6,4.367,87.3
neha,2,4.000,80.0
gpt,10,4.225,84.5
standford,2,4.300,86.0
tarun,17,4.562,91.2
nescafe,11,4.436,88.7
sonepat,2,4.300,86.0
ty,3,4.733,94.7
files,4,4.650,93.0
ln,2,4.300,86.0
pdf,4,4.450,89.0
shirucafe,2,4.300,86.0
nitish,8,4.550,91.0
nr,4,4.500,90.0
handsome,8,4.375,87.5
litarti,2,4.600,92.0
operate,10,4.620,92.4
jat,2,4.600,92.0
therm,2,4.600,92.0
october,18,4.500,90.0
rendveous,2,4.600,92.0
tinniest,2,4.600,92.0
cafeterias,4,4.400,88.0
currics,2,4.400,88.0
academia,8,4.275,85.5
paychecks,4,4.550,91.0
pahuja,4,4.700,94.0
coated,2,4.500,90.0
mangal,2,4.500,90.0
congestion,2,4.500,90.0
du,6,4.500,90.0
wood,4,4.500,90.0
ay,4,4.500,90.0
groundsmen,2,4.400,88.0
harry,2,4.200,84.0
sehrawat,2,4.200,84.0
modes,6,4.208,84.2
granted,4,4.400,88.0
illustrated,2,4.200,84.0
dreamers,4,4.250,85.0
aided,4,4.250,85.0
bayne,2,4.200,84.0
rohan,8,4.406,88.1
tomar,2,4.400,88.0
jb,2,4.400,88.0
jeetendra,2,4.400,88.0
east,8,4.325,86.5
answerable,2,4.300,86.0
bohemian,2,4.300,86.0
resulted,6,4.500,90.0
na,8,4.350,87.0
requisition,2,4.300,86.0
vigorous,4,4.500,90.0
getaway,2,4.300,86.0
nishchal,2,4.300,86.0
desperate,2,4.100,82.0
possibly,8,4.600,92.0
clinic,8,4.456,89.1
segment,4,4.400,88.0
opposite,8,3.775,75.5
blessed,6,4.600,92.0
target,7,4.286,85.7
seconds,4,4.550,91.0
monotonously,2,4.100,82.0
tj,4,4.250,85.0
downside,2,4.100,82.0
saturday,8,4.400,88.0
blind,2,4.100,82.0
performers,8,4.538,90.8
digit,4,4.550,91.0
actress,2,4.100,82.0
mr,4,4.150,83.0
greener,2,4.100,82.0
ranka,2,4.100,82.0
usefulness,2,4.100,82.0
somebody,4,4.112,82.2
comment,10,4.100,82.0
substantially,2,4.200,84.0
ims,2,4.200,84.0
redmund,2,4.200,84.0
sharpest,2,4.200,84.0
rivigo,2,4.200,84.0
unplanned,2,4.200,84.0
architecture,31,4.652,93.0
irani,2,4.200,84.0
untold,2,4.200,84.0
scorching,2,4.200,84.0
inauguration,6,4.600,92.0
whig,2,4.200,84.0
undergoing,2,4.200,84.0
estee,2,4.200,84.0
hyped,2,4.200,84.0
smriti,4,4.050,81.0
slots,2,4.600,92.0
moin,2,4.600,92.0
punctuality,4,4.750,95.0
confident,4,4.300,86.0
eaten,2,4.600,92.0
dc,6,4.233,84.7
friendship,4,4.600,92.0
maniacs,2,4.600,92.0
gulam,4,4.800,96.0
hover,2,4.700,94.0
parikshit,4,4.750,95.0
lowered,2,4.700,94.0
arm,2,4.700,94.0
nearing,2,4.700,94.0
significantly,6,4.500,90.0
pp,6,4.567,91.3
induction,4,4.850,97.0
incentives,2,4.700,94.0
stic,2,4.700,94.0
doling,2,4.700,94.0
dispensary,2,4.100,82.0
indus,4,4.500,90.0
ensured,6,4.567,91.3
mg,12,4.567,91.3
relief,2,4.100,82.0
malti,2,4.100,82.0
sperenza,2,4.100,82.0
quizes,4,4.050,81.0
psychology,4,4.300,86.0
literature,19,4.632,92.6
consume,2,4.100,82.0
ignore,2,4.200,84.0
jagatpreet,2,4.200,84.0
js,4,4.350,87.0
patient,4,4.350,87.0
owned,4,4.350,87.0
volkswagen,2,4.200,84.0
instance,10,4.540,90.8
accept,6,4.500,90.0
edc,4,4.650,93.0
coordinate,6,4.767,95.3
ia,4,4.150,83.0
demonetisation,2,4.600,92.0
halt,3,4.467,89.3
gift,2,4.600,92.0
quallcom,2,4.600,92.0
fly,2,4.600,92.0
tasks,10,4.480,89.6
pens,4,4.550,91.0
nourishment,2,4.600,92.0
groom,4,4.550,91.0
azad,2,4.600,92.0
appointments,2,4.600,92.0
hindering,1,4.600,92.0
bengaluru,2,4.600,92.0
wings,4,4.700,94.0
inamul,2,4.600,92.0
feedbacks,2,4.600,92.0
contemporary,2,4.800,96.0
winners,4,4.500,90.0
coveted,4,4.800,96.0
aaip,2,5.000,100.0
unsatisfactory,2,5.000,100.0
bsw,6,4.900,98.0
contrary,6,4.367,87.3
cvl,2,5.000,100.0
bbl,2,5.000,100.0
distinctive,2,5.000,100.0
khetan,2,5.000,100.0
bloodconnect,2,5.000,100.0
glaxosmithkline,2,5.000,100.0
assist,16,4.825,96.5
estimated,2,5.000,100.0
enthralled,2,5.000,100.0
reservation,4,4.650,93.0
professions,4,4.562,91.2
surpassing,2,5.000,100.0
effect,4,4.750,95.0
useless,12,4.567,91.3
propose,2,4.600,92.0
ultrafast,2,4.600,92.0
rr,10,4.545,90.9
plug,4,4.550,91.0
patients,7,4.571,91.4
defects,4,4.700,94.0
satyarthi,2,4.500,90.0
monitors,2,4.500,90.0
destinations,2,4.500,90.0
commutation,2,4.500,90.0
fixed,10,4.660,93.2
blink,2,4.500,90.0
endeavours,2,4.500,90.0
jaipuria,2,4.500,90.0
pandora,2,4.500,90.0
khalid,2,4.500,90.0
sensible,4,4.600,92.0
housing,7,4.686,93.7
catch,4,4.500,90.0
olacabs,2,4.500,90.0
relate,11,4.327,86.5
cabin,2,4.500,90.0
abdul,2,4.500,90.0
colleagues,2,4.500,90.0
midnight,28,4.414,88.3
lipton,11,4.291,85.8
reluctant,4,4.562,91.2
faulty,2,4.800,96.0
hate,2,4.800,96.0
replacements,2,4.800,96.0
retiring,2,4.800,96.0
pieces,6,4.800,96.0
actor,2,4.800,96.0
signed,2,4.800,96.0
graphics,4,4.400,88.0
posting,4,4.700,94.0
dissatisfaction,2,4.800,96.0
bought,6,4.500,90.0
servant,2,4.800,96.0
collapse,2,4.000,80.0
wanting,4,4.500,90.0
disinterested,2,4.000,80.0
sv,2,4.000,80.0
economy,4,4.250,85.0
meaningful,4,4.150,83.0
potus,2,4.000,80.0
saravan,2,4.000,80.0
lying,2,4.000,80.0
prevailing,2,4.000,80.0
venketaraman,2,4.000,80.0
brutally,2,4.000,80.0
verge,2,4.000,80.0
bland,4,3.900,78.0
publish,8,4.269,85.4
sex,6,4.267,85.3
traits,2,4.100,82.0
intolerable,4,4.050,81.0
frankly,2,4.100,82.0
stuffed,4,4.050,81.0
bonkers,2,4.100,82.0
penalty,2,4.100,82.0
truckloads,4,4.050,81.0
curfew,7,4.257,85.1
terribly,4,4.050,81.0
insti,8,4.475,89.5
claim,4,4.050,81.0
partners,4,4.050,81.0
highspeed,4,4.450,89.0
ttendance,2,4.100,82.0
soham,2,4.100,82.0
shut,6,3.967,79.3
ideally,2,4.700,94.0
heightened,2,4.700,94.0
flashback,2,4.700,94.0
existed,2,4.700,94.0
ordinary,2,4.700,94.0
stocks,2,4.700,94.0
realises,2,4.700,94.0
stretched,2,4.700,94.0
factoring,2,4.700,94.0
housed,4,4.537,90.8
reflect,2,4.700,94.0
mandated,2,4.700,94.0
bonus,6,4.733,94.7
employees,12,4.600,92.0
ratnam,2,4.400,88.0
ravish,2,4.400,88.0
spark,2,4.400,88.0
excite,2,4.600,92.0
hovers,2,4.600,92.0
breakthrough,2,4.400,88.0
components,9,4.667,93.3
varsha,2,4.400,88.0
emphasises,2,4.400,88.0
prospect,2,4.400,88.0
ethics,8,4.525,90.5
proxy,5,4.720,94.4
funded,12,4.517,90.3
seshadri,2,4.400,88.0
poses,2,4.100,82.0
vc,4,4.400,88.0
vidushi,2,4.100,82.0
changulani,2,4.100,82.0
implication,2,4.100,82.0
permissions,2,4.600,92.0
nonsense,2,4.600,92.0
dhaba,2,4.600,92.0
worthwhile,2,4.600,92.0
allowance,2,4.600,92.0
exhaustive,6,4.700,94.0
aggressive,2,4.600,92.0
pitches,8,4.575,91.5
averaging,6,4.400,88.0
dhawal,2,4.600,92.0
dip,2,4.600,92.0
checkup,7,4.571,91.4
confusing,2,4.300,86.0
suthar,4,4.450,89.0
eager,6,4.667,93.3
scifinder,2,4.300,86.0
destroy,2,4.300,86.0
camaraderie,2,3.800,76.0
belt,1,3.800,76.0
stomach,3,3.867,77.3
highlighter,1,3.800,76.0
pleased,4,4.350,87.0
offense,2,3.800,76.0
financing,4,4.050,81.0
contracts,2,4.400,88.0
fdi,2,4.400,88.0
anymore,4,4.700,94.0
bumper,2,4.400,88.0
cash,4,4.350,87.0
heed,2,4.400,88.0
bidgley,2,4.800,96.0
arijit,2,4.800,96.0
ehsaan,2,4.800,96.0
contribution,8,4.550,91.0
plazas,2,4.700,94.0
experimented,2,4.700,94.0
upgrade,6,4.600,92.0
effectiveness,4,4.550,91.0
semi,4,4.600,92.0
hotspot,4,4.500,90.0
visibility,3,4.533,90.7
politics,6,4.700,94.0
buzz,2,4.600,92.0
slow,24,4.475,89.5
flavour,2,4.600,92.0
capability,4,4.750,95.0
cliched,2,4.500,90.0
ray,10,4.100,82.0
scans,2,4.500,90.0
shrewd,2,4.500,90.0
interface,4,4.700,94.0
vishesh,4,4.550,91.0
danced,2,4.400,88.0
bicycle,2,4.400,88.0
locality,2,4.400,88.0
bats,2,4.400,88.0
scs,2,4.700,94.0
reader,2,4.700,94.0
compatible,4,4.850,97.0
tbk,2,4.700,94.0
enterprises,2,4.700,94.0
amex,6,4.400,88.0
upliftment,2,4.700,94.0
pathway,2,4.700,94.0
adjusting,2,4.700,94.0
delay,2,4.700,94.0
tricks,4,4.850,97.0
principle,2,4.700,94.0
astronomy,10,4.680,93.6
ward,2,4.400,88.0
stops,2,4.400,88.0
lightly,4,4.200,84.0
devastating,2,4.400,88.0
ncr,8,3.981,79.6
word,10,4.660,93.2
lands,2,4.400,88.0
weekdays,12,4.667,93.3
turns,4,4.550,91.0
singe,2,4.400,88.0
appreciated,4,4.350,87.0
motivates,4,4.550,91.0
bidgely,2,4.400,88.0
tightly,2,4.400,88.0
bucks,14,4.714,94.3
algorithmic,6,4.467,89.3
seeks,2,4.400,88.0
capitol,2,4.400,88.0
marvellous,8,4.775,95.5
cambridge,4,4.550,91.0
scanner,2,4.400,88.0
touches,4,4.550,91.0
technocracy,2,4.400,88.0
fin,2,4.300,86.0
skipped,2,4.300,86.0
oral,2,4.300,86.0
manika,4,4.213,84.2
mn,4,4.600,92.0
demonstrations,4,4.500,90.0
voluntarily,2,4.300,86.0
narula,2,4.300,86.0
positives,2,4.200,84.0
punishment,2,4.200,84.0
abhimanyu,4,4.537,90.8
respects,4,4.400,88.0
deviations,2,4.200,84.0
equality,2,4.200,84.0
formative,2,4.200,84.0
boosted,2,4.200,84.0
balyan,2,4.200,84.0
spreading,2,4.200,84.0
liberal,2,4.200,84.0
wisdom,2,4.200,84.0
downloading,6,4.500,90.0
gender,6,4.133,82.7
negatives,2,4.200,84.0
easiest,5,4.400,88.0
simultaneous,2,4.200,84.0
reflecting,4,4.350,87.0
trivial,2,4.200,84.0
nicer,2,4.200,84.0
abysmal,2,4.200,84.0
hassles,2,4.200,84.0
stalls,6,4.633,92.7
citi,4,4.300,86.0
diesel,2,4.100,82.0
locomotive,2,4.100,82.0
independently,2,4.100,82.0
tablets,6,4.600,92.0
suryakant,2,4.100,82.0
southy,3,4.133,82.7
mitul,2,4.600,92.0
capable,14,4.489,89.8
earliest,6,4.800,96.0
shapes,2,4.800,96.0
gk,2,4.900,98.0
kaushal,6,4.558,91.2
component,6,4.533,90.7
stupendous,2,4.800,96.0
smallest,7,4.686,93.7
amaze,2,4.800,96.0
ceases,2,4.800,96.0
congratulations,1,4.600,92.0
apurv,2,5.000,100.0
malik,4,4.650,93.0
chilling,2,5.000,100.0
evenings,2,5.000,100.0
mush,2,5.000,100.0
relating,4,4.900,98.0
kunj,4,4.800,96.0
ambiance,4,4.750,95.0
saket,4,4.550,91.0
bars,4,4.750,95.0
hood,2,4.800,96.0
vasant,2,4.800,96.0
radius,2,4.800,96.0
theaters,2,4.800,96.0
mall,7,4.657,93.1
geysers,6,4.383,87.7
broadly,4,4.800,96.0
dth,2,4.800,96.0
showers,4,4.200,84.0
karnawat,2,4.800,96.0
unbearable,2,4.800,96.0
udaypreet,2,4.300,86.0
hoped,2,4.300,86.0
fierce,4,4.300,86.0
prestige,2,4.400,88.0
societal,2,4.400,88.0
pr,2,4.100,82.0
moments,2,4.100,82.0
seeker,2,4.100,82.0
failures,2,4.100,82.0
blending,2,4.100,82.0
produce,2,4.100,82.0
determined,4,4.300,86.0
priya,6,4.300,86.0
advise,6,4.300,86.0
depressed,3,4.133,82.7
fuel,2,4.100,82.0
devoted,4,4.450,89.0
appreciating,2,4.100,82.0
gasoline,2,4.100,82.0
biomass,2,4.100,82.0
tithe,2,4.100,82.0
promise,2,4.100,82.0
creator,2,4.100,82.0
fermentation,2,4.100,82.0
ethanol,2,4.100,82.0
fulfilling,8,4.075,81.5
upgradation,2,4.800,96.0
pl,2,4.300,86.0
lata,4,4.650,93.0
preeti,2,4.300,86.0
herself,6,4.700,94.0
learns,4,4.500,90.0
latter,4,4.300,86.0
comparing,6,4.217,84.3
honed,2,4.300,86.0
domestically,2,4.300,86.0
notion,2,4.700,94.0
yeah,14,4.586,91.7
depressing,4,4.800,96.0
pubs,2,4.700,94.0
raghuvansh,2,4.800,96.0
description,8,4.650,93.0
atmospheric,2,4.000,80.0
pushes,2,4.100,82.0
sofat,2,4.100,82.0
differently,6,4.433,88.7
innovator,2,4.100,82.0
grown,6,4.492,89.8
karanvir,2,4.100,82.0
adult,2,4.100,82.0
instilled,2,5.000,100.0
overcome,2,5.000,100.0
thorough,6,4.733,94.7
passions,4,4.400,88.0
farhan,8,4.694,93.9
desires,2,4.600,92.0
generating,2,4.600,92.0
fa,4,4.550,91.0
proves,6,4.733,94.7
hpmc,1,4.200,84.0
confined,1,4.200,84.0
disco,1,4.200,84.0
screws,1,4.200,84.0
outskirts,12,4.404,88.1
dembla,2,4.200,84.0
