ngram,reviews_mentioning_ngram,avg_rating_0_5,avg_rating_percent
iitm shastra,2,4.600,92.0
in cochin,2,4.600,92.0
cgpa you,2,4.600,92.0
cool normal,2,4.600,92.0
rank college,2,4.600,92.0
calculating total,2,4.600,92.0
fee waiver,2,4.600,92.0
lift facilities,2,4.600,92.0
hot cool,2,4.600,92.0
minimum needed,2,4.600,92.0
small problem,2,4.600,92.0
weaker students,2,4.600,92.0
changed single,2,4.600,92.0
k p,2,4.600,92.0
who placed,2,4.600,92.0
high cgpa,4,4.750,95.0
every classes,2,4.600,92.0
calculated normally,2,4.600,92.0
software related,2,4.600,92.0
cochin shipyard,4,4.550,91.0
and filtered,2,4.600,92.0
provides fee,4,4.650,93.0
on two,2,4.600,92.0
attend every,2,4.600,92.0
you cgpa,2,4.600,92.0
have lift,2,4.600,92.0
beautiful green,2,4.600,92.0
iitm provides,4,4.800,96.0
providing lan,2,4.600,92.0
iitm iitm,2,4.600,92.0
section of,2,4.600,92.0
nowadays they,2,4.600,92.0
normal drinking,2,4.600,92.0
write exam,2,4.600,92.0
needed attendance,2,4.600,92.0
lan so,2,4.600,92.0
p b,2,4.600,92.0
m muhemmed,2,4.600,92.0
is nirf,5,4.640,92.8
you minimum,2,4.600,92.0
normally based,2,4.600,92.0
filtered hot,2,4.600,92.0
be calculated,2,4.600,92.0
exam some,2,4.600,92.0
total cgpa,2,4.600,92.0
for naval,2,4.600,92.0
fahis k,2,4.600,92.0
attendance to,2,4.600,92.0
shipyard limited,2,4.600,92.0
cgpa will,2,4.600,92.0
different method,2,4.600,92.0
for calculating,2,4.600,92.0
chose software,2,4.600,92.0
sharing do,2,4.600,92.0
quite simple,2,4.100,82.0
and submit,2,4.100,82.0
club film,2,4.100,82.0
get room,2,4.100,82.0
submit the,2,4.100,82.0
mba and,2,4.100,82.0
film club,4,4.250,85.0
lights for,2,4.100,82.0
hours mess,2,4.100,82.0
universities after,2,4.100,82.0
documents faculty,2,4.100,82.0
block we,2,4.100,82.0
submut and,2,4.100,82.0
it business,2,4.100,82.0
e submut,2,4.100,82.0
documents in,2,4.100,82.0
like sastra,2,4.100,82.0
y yukti,2,4.100,82.0
simple we,2,4.100,82.0
our documents,2,4.100,82.0
gate mba,2,4.100,82.0
qualify jee,2,4.100,82.0
sastra e,2,4.100,82.0
into civil,2,4.100,82.0
hostel office,2,4.100,82.0
get different,2,4.100,82.0
that room,2,4.100,82.0
beds chairs,2,4.100,82.0
have main,2,4.100,82.0
members every,2,4.100,82.0
club media,2,4.100,82.0
yukti chauhan,2,4.100,82.0
our fees,2,4.100,82.0
business finance,2,4.100,82.0
done b,2,4.100,82.0
big fest,2,4.100,82.0
startups gate,2,4.100,82.0
sections extracurricular,2,4.000,80.0
were without,2,4.000,80.0
weaker sections,2,4.000,80.0
were clubs,2,4.000,80.0
messes i,4,4.200,84.0
were semester,2,4.000,80.0
without air,2,4.000,80.0
two messes,2,4.000,80.0
very patiently,2,4.000,80.0
us grasp,2,4.000,80.0
wise examinations,2,4.000,80.0
patiently which,2,4.000,80.0
fee there,2,4.000,80.0
grasp concepts,2,4.000,80.0
concepts there,2,4.000,80.0
culturals and,2,4.000,80.0
sports culturals,2,4.000,80.0
yashi gupta,2,4.000,80.0
y yashi,2,4.000,80.0
north mess,2,4.000,80.0
score full,2,4.500,90.0
good value,2,4.500,90.0
floor with,2,4.500,90.0
g gautam,2,4.500,90.0
first month,2,4.500,90.0
vaja b,2,4.500,90.0
full marks,2,4.500,90.0
marks almost,2,4.500,90.0
nirf placements,6,4.600,92.0
provides mbps,2,4.500,90.0
shaastra etc,2,4.500,90.0
gautam vaja,2,4.500,90.0
good background,2,4.500,90.0
midnight medical,2,4.500,90.0
facility our,2,4.500,90.0
equipment our,2,4.500,90.0
developer research,2,4.500,90.0
moderate only,2,4.500,90.0
saarang shaastra,4,4.750,95.0
is worse,2,4.500,90.0
and construct,2,4.500,90.0
tata recruit,2,4.500,90.0
to construct,2,4.500,90.0
better taste,2,4.500,90.0
lpa lnt,2,4.500,90.0
placed irrespective,2,4.500,90.0
new admissions,2,4.500,90.0
hectic you,2,4.500,90.0
electrical it,2,4.500,90.0
fests respectively,2,4.500,90.0
construct roads,2,4.500,90.0
properly other,2,4.500,90.0
or hectic,2,4.500,90.0
events events,2,4.500,90.0
v varshith,2,4.500,90.0
lot here,2,4.500,90.0
admissions they,2,4.500,90.0
railways bridges,2,4.500,90.0
lnt and,2,4.500,90.0
construct buildings,2,4.500,90.0
bridges etc,2,4.500,90.0
provide newly,2,4.500,90.0
taste the,2,4.500,90.0
respectively which,2,4.500,90.0
and shastra,4,4.550,91.0
occur every,2,4.500,90.0
roads railways,2,4.500,90.0
week saarang,2,4.500,90.0
worse but,2,4.500,90.0
it solely,2,4.500,90.0
varshith reddy,2,4.500,90.0
experience enjoyed,2,4.500,90.0
of knowledgeable,2,4.000,80.0
it kept,2,4.000,80.0
from seventhsemester,2,4.000,80.0
industrial developments,2,4.000,80.0
programs centre,2,4.000,80.0
facility free,2,4.000,80.0
latest industrial,2,4.000,80.0
was termed,2,4.000,80.0
has departments,2,4.000,80.0
cep the,2,4.000,80.0
policy strictly,2,4.000,80.0
termed the,2,4.000,80.0
followed all,2,4.000,80.0
exam students,2,4.000,80.0
v veronica,2,4.000,80.0
luxurious hostel,2,4.000,80.0
counselling to,2,4.000,80.0
departments research,2,4.000,80.0
date most,2,4.000,80.0
strictly the,2,4.000,80.0
education programs,2,4.000,80.0
goldman jp,2,4.000,80.0
maintained iit,2,4.000,80.0
ve decided,2,4.000,80.0
developments the,2,4.000,80.0
curriculum helped,2,4.000,80.0
clearing my,2,4.000,80.0
lakhs percentage,2,4.000,80.0
were girls,2,4.000,80.0
continuing education,2,4.000,80.0
veronica singh,2,4.000,80.0
during every,2,4.000,80.0
had hours,2,4.000,80.0
industrial changes,2,4.000,80.0
the luxurious,2,4.000,80.0
it into,2,4.000,80.0
proper combination,2,4.000,80.0
kept us,2,4.000,80.0
centre cep,2,4.000,80.0
and followed,3,4.267,85.3
mnc after,2,4.000,80.0
a no,2,4.000,80.0
seventhsemester many,2,4.000,80.0
a continuing,2,4.000,80.0
knowledgeable books,2,4.000,80.0
ragging policy,2,4.000,80.0
secure seats,2,4.000,80.0
oat the,2,4.400,88.0
books reading,2,4.400,88.0
internships very,2,4.400,88.0
explore entrepreneurship,2,4.400,88.0
am pm,2,4.400,88.0
building containing,2,4.400,88.0
e saarang,2,4.400,88.0
provides table,2,4.400,88.0
wde role,2,4.400,88.0
story building,2,4.400,88.0
criteria many,2,4.400,88.0
opens x,2,4.400,88.0
institute should,2,4.400,88.0
hostels ie,2,4.400,88.0
each mess,2,4.400,88.0
students instead,2,4.400,88.0
saarang shastra,4,4.450,89.0
anshul agrawal,2,4.400,88.0
of deers,2,4.400,88.0
and jain,2,4.400,88.0
club organise,2,4.400,88.0
exams day,2,4.400,88.0
enabled in,2,4.400,88.0
nilgiri and,2,4.400,88.0
entrepreneurship apart,2,4.400,88.0
strict our,2,4.400,88.0
the film,2,4.400,88.0
bulletin etc,2,4.400,88.0
octobear bulletin,2,4.400,88.0
yearly i,2,4.400,88.0
e himalya,2,4.400,88.0
academics have,2,4.400,88.0
monkeys placements,2,4.400,88.0
ie girls,2,4.400,88.0
cafe for,2,4.400,88.0
pm with,2,4.400,88.0
all machines,2,4.400,88.0
vindhya for,2,4.400,88.0
hire civil,2,4.400,88.0
hire off,2,4.400,88.0
day a,2,4.400,88.0
techsoc octobear,2,4.400,88.0
etc basketball,2,4.400,88.0
week at,2,4.400,88.0
net facilities,2,4.400,88.0
and vindhya,2,4.400,88.0
different halls,2,4.400,88.0
jain food,2,4.400,88.0
theatre i,2,4.400,88.0
provided i,2,4.400,88.0
conditioner facilities,2,4.400,88.0
on normal,2,4.400,88.0
important machines,2,4.400,88.0
normal days,2,4.400,88.0
are messes,2,4.400,88.0
shastra summit,2,4.400,88.0
summit techsoc,2,4.400,88.0
himalya nilgiri,2,4.400,88.0
and wde,2,4.400,88.0
at open,2,4.400,88.0
boys all,2,4.400,88.0
for books,4,4.600,92.0
organise a,2,4.400,88.0
exams have,2,4.400,88.0
conducting events,2,4.400,88.0
conducted yearly,2,4.400,88.0
less software,2,4.400,88.0
has story,2,4.400,88.0
a anshul,2,4.400,88.0
girls each,2,4.400,88.0
movie every,2,4.400,88.0
e oat,2,4.400,88.0
management sde,2,4.400,88.0
portion but,2,4.600,92.0
credits offered,2,4.600,92.0
the code,2,4.600,92.0
locations and,2,4.600,92.0
our year,2,4.600,92.0
choice with,2,4.600,92.0
was fast,2,4.600,92.0
give grades,2,4.600,92.0
quickly most,2,4.600,92.0
sde qa,2,4.600,92.0
free credits,2,4.600,92.0
microsoft kla,2,4.600,92.0
massive upgrade,2,4.600,92.0
self interest,2,4.600,92.0
was modern,2,4.600,92.0
pedantic professors,2,4.600,92.0
qa mle,2,4.600,92.0
code portion,2,4.600,92.0
jpmc mtx,2,4.600,92.0
on pedantic,2,4.600,92.0
has undergone,2,4.600,92.0
r r,4,4.400,88.0
fast labs,2,4.600,92.0
finish even,2,4.600,92.0
gs jpmc,2,4.600,92.0
manner they,2,4.600,92.0
upgrade free,2,4.600,92.0
modern enough,2,4.600,92.0
term faculty,2,4.600,92.0
tencor gs,2,4.600,92.0
t finish,2,4.600,92.0
exhaustive manner,2,4.600,92.0
gowtham discontinued,2,4.600,92.0
were swe,2,4.600,92.0
doubts quickly,2,4.600,92.0
your term,2,4.600,92.0
most locations,2,4.600,92.0
swe sde,2,4.600,92.0
adithya gowtham,2,4.600,92.0
r adithya,2,4.600,92.0
mle etc,2,4.600,92.0
you couldn,2,4.600,92.0
mtx etc,2,4.600,92.0
information available,2,4.600,92.0
outdated for,2,4.600,92.0
undergone a,2,4.600,92.0
outdated you,2,4.200,84.0
mass recruiter,2,4.200,84.0
major company,2,4.200,84.0
iit microsoft,2,4.200,84.0
a mass,2,4.200,84.0
that hires,2,4.200,84.0
have western,2,4.200,84.0
microsoft had,2,4.200,84.0
maniar b,2,4.200,84.0
archaic but,2,4.200,84.0
tcs for,2,4.200,84.0
iit a,2,4.200,84.0
adjusted to,2,4.200,84.0
automatic and,2,4.200,84.0
origin north,2,4.200,84.0
varied highly,2,4.200,84.0
recruiter infrastructure,2,4.200,84.0
ayush maniar,2,4.200,84.0
microsoft is,2,4.200,84.0
find hard,2,4.200,84.0
t automatic,2,4.200,84.0
almost people,2,4.200,84.0
actually make,2,4.200,84.0
toilets faculty,2,4.200,84.0
very archaic,2,4.200,84.0
madras got,4,4.450,89.0
engineering electronics,2,4.200,84.0
never expect,4,4.400,88.0
machines weren,2,4.200,84.0
hires almost,2,4.200,84.0
tough especially,2,4.200,84.0
get adjusted,2,4.200,84.0
science microsoft,2,4.200,84.0
mess varied,2,4.200,84.0
courses actually,2,4.200,84.0
your origin,2,4.200,84.0
highly based,2,4.200,84.0
for circuit,2,4.200,84.0
great exams,2,4.400,88.0
studies texas,2,4.400,88.0
placed before,2,4.400,88.0
additional eateries,2,4.400,88.0
ccd inside,2,4.400,88.0
courses lectures,2,4.400,88.0
kanakamedala b,2,4.400,88.0
relevant except,2,4.400,88.0
instruments is,2,4.400,88.0
is comfortable,2,4.400,88.0
before graduation,2,4.400,88.0
excellent recruiter,2,4.400,88.0
speed our,2,4.400,88.0
differentiate between,2,4.400,88.0
great internet,2,4.400,88.0
skilled students,2,4.400,88.0
among electrical,2,4.400,88.0
recruiter among,2,4.400,88.0
sai rithvik,2,4.400,88.0
to differentiate,2,4.400,88.0
got accepted,2,4.400,88.0
eateries like,2,4.400,88.0
accepted into,2,4.400,88.0
between highly,2,4.400,88.0
with additional,2,4.400,88.0
rithvik kanakamedala,2,4.400,88.0
engineers almost,2,4.400,88.0
well most,2,4.400,88.0
future for,2,4.800,96.0
improve opportunities,2,4.800,96.0
of sambar,2,4.800,96.0
to internal,2,4.800,96.0
sambar and,2,4.800,96.0
is remarkably,2,4.800,96.0
remarkably large,2,4.800,96.0
projects pass,2,4.800,96.0
north messes,2,4.800,96.0
countless from,2,4.800,96.0
naga saketh,2,4.800,96.0
internal tests,2,4.800,96.0
problems who,2,4.800,96.0
get treated,2,4.800,96.0
graded very,2,4.800,96.0
are digitalized,2,4.800,96.0
are graded,2,4.800,96.0
love civil,2,4.800,96.0
rama manoja,2,4.800,96.0
d also,2,4.800,96.0
have monkey,2,4.800,96.0
respectively canteen,2,4.800,96.0
is hiring,2,4.800,96.0
saketh bokka,2,4.800,96.0
is standard,2,4.800,96.0
boards speakers,2,4.800,96.0
fans everywhere,2,4.800,96.0
more interns,2,4.800,96.0
mostly everywhere,2,4.800,96.0
sprinkler infrastructure,2,4.800,96.0
acs in,2,4.800,96.0
r rama,2,4.800,96.0
projects is,2,4.800,96.0
and sanitized,2,4.800,96.0
strictly with,2,4.800,96.0
prices including,2,4.800,96.0
of machines,2,4.800,96.0
manoja naga,2,4.800,96.0
lnt is,2,4.800,96.0
packages non,2,4.800,96.0
are countless,2,4.800,96.0
weightage is,2,4.800,96.0
rooms if,2,4.800,96.0
speeds of,2,4.800,96.0
cakes etc,2,4.800,96.0
scatter litter,2,4.800,96.0
fi mostly,2,4.800,96.0
including drinks,2,4.800,96.0
opportunities great,2,4.800,96.0
class boards,2,4.800,96.0
with relative,2,4.800,96.0
monkey problems,2,4.800,96.0
core opportunities,2,4.800,96.0
milkshakes cakes,2,4.800,96.0
for workshops,2,4.800,96.0
core lnt,2,4.800,96.0
digitalized with,2,4.800,96.0
mandatory a,2,4.800,96.0
bokka b,2,4.800,96.0
messes respectively,2,4.800,96.0
must and,2,4.800,96.0
if left,2,4.800,96.0
except we,2,4.800,96.0
of weightage,2,4.800,96.0
who scatter,2,4.800,96.0
dal in,2,4.800,96.0
maintained i,2,4.800,96.0
workshops from,2,4.800,96.0
litter in,2,4.800,96.0
explore how,2,4.800,96.0
and dal,2,4.800,96.0
sanitized but,2,4.800,96.0
from old,2,4.800,96.0
drinks milkshakes,2,4.800,96.0
left open,2,4.800,96.0
materials needed,2,4.800,96.0
money here,2,4.900,98.0
both administration,2,4.900,98.0
academic cultures,2,4.900,98.0
previous placements,2,4.900,98.0
cultures are,2,4.900,98.0
park of,2,4.900,98.0
by both,2,4.900,98.0
cell non,2,4.900,98.0
them own,2,4.900,98.0
year compared,2,4.900,98.0
than decent,2,4.900,98.0
big projects,2,4.900,98.0
buildings labs,4,4.850,97.0
administration of,2,4.900,98.0
here academic,2,4.900,98.0
is handled,4,4.700,94.0
educated many,2,4.900,98.0
them labs,2,4.900,98.0
relevant activities,2,4.900,98.0
iitm where,4,4.600,92.0
own many,2,4.900,98.0
facilities institute,2,4.800,96.0
charge wi,2,4.800,96.0
many real,2,4.800,96.0
chittiboina b,2,4.800,96.0
industry life,2,4.800,96.0
towards non,2,4.800,96.0
also tata,2,4.800,96.0
fine mess,2,4.800,96.0
run fests,2,4.800,96.0
harika chittiboina,2,4.800,96.0
less difficult,2,4.800,96.0
doing many,2,4.800,96.0
t are,2,4.800,96.0
h harika,2,4.800,96.0
reduced to,2,4.600,92.0
is minimised,2,4.600,92.0
above but,2,4.600,92.0
more shishir,2,4.600,92.0
a period,2,4.600,92.0
system due,2,4.600,92.0
opportunities on,2,4.600,92.0
to because,2,4.600,92.0
is stressful,2,4.600,92.0
stressful as,2,4.600,92.0
chemicals i,2,4.600,92.0
its wi,2,4.600,92.0
rooms overall,2,4.600,92.0
the trimester,2,4.600,92.0
chaurasiya b,2,4.600,92.0
shishir chaurasiya,2,4.600,92.0
minimised then,2,4.600,92.0
s reliance,2,4.600,92.0
exams within,2,4.600,92.0
wish attendance,2,4.600,92.0
be beneficial,2,4.600,92.0
lpa chemical,2,4.600,92.0
huawei etc,2,4.600,92.0
remaining colleges,2,4.600,92.0
from whole,2,4.600,92.0
fun with,2,4.600,92.0
theatre where,2,4.600,92.0
facilities concerning,2,4.600,92.0
sure they,2,4.600,92.0
to february,2,4.600,92.0
discomfort in,2,4.600,92.0
concerning washrooms,2,4.600,92.0
batch score,2,4.600,92.0
talents and,3,4.667,93.3
released with,2,4.600,92.0
mbps there,2,4.600,92.0
devices gives,2,4.600,92.0
fi i,2,4.600,92.0
them hostels,2,4.600,92.0
e mbps,2,4.600,92.0
whole over,2,4.600,92.0
facilities would,2,4.600,92.0
practical they,2,4.600,92.0
their hidden,2,4.600,92.0
their mates,2,4.600,92.0
skills professors,2,4.600,92.0
content then,2,4.600,92.0
apt portfolio,2,4.600,92.0
extra facilities,2,4.600,92.0
feel discomfort,2,4.600,92.0
and administration,2,4.600,92.0
watch newly,2,4.600,92.0
approximately around,2,4.600,92.0
on open,2,4.600,92.0
then sure,2,4.600,92.0
j jarupla,2,4.600,92.0
conditioner students,2,4.600,92.0
hardware apt,2,4.600,92.0
honeywell huawei,2,4.600,92.0
percentage changes,2,4.600,92.0
grade i,2,4.600,92.0
has nirf,2,4.600,92.0
tests conducted,2,4.600,92.0
ranking placements,4,4.750,95.0
system if,2,4.600,92.0
courses offer,2,4.600,92.0
auto huawei,2,4.600,92.0
as out,2,4.600,92.0
mates many,2,4.600,92.0
february month,2,4.600,92.0
india come,4,4.450,89.0
application concept,2,4.600,92.0
huawei and,2,4.600,92.0
instruments analog,2,4.600,92.0
jarupla yashwanth,2,4.600,92.0
room space,2,4.600,92.0
system pass,2,4.600,92.0
students since,4,4.600,92.0
department especially,2,4.600,92.0
open ground,2,4.600,92.0
also focusing,2,4.600,92.0
places it,2,4.600,92.0
portfolio bajaj,2,4.600,92.0
celebrities from,2,4.600,92.0
e above,2,4.600,92.0
yashwanth b,2,4.600,92.0
administration is,2,4.600,92.0
through classes,2,4.600,92.0
devices itc,2,4.600,92.0
newly released,2,4.600,92.0
space extra,2,4.600,92.0
nightmare for,2,4.600,92.0
to remaining,2,4.600,92.0
having average,2,4.600,92.0
these places,2,4.600,92.0
tough when,2,4.600,92.0
recruiting high,2,4.600,92.0
score it,2,4.600,92.0
good intern,2,4.600,92.0
handsome salary,2,4.800,96.0
popular companies,2,4.800,96.0
design biomedical,5,4.720,94.4
lives they,2,4.800,96.0
gotten placed,2,4.800,96.0
and options,2,4.800,96.0
daily lives,2,4.800,96.0
with handsome,2,4.800,96.0
placed based,2,4.800,96.0
completely cool,2,4.800,96.0
think widely,2,4.800,96.0
are bus,2,4.800,96.0
widely and,2,4.800,96.0
us think,4,4.650,93.0
and broadly,2,4.800,96.0
done very,2,4.800,96.0
ask are,2,4.800,96.0
cool college,2,4.800,96.0
general questions,2,4.800,96.0
charan kumar,2,4.800,96.0
labs nbsp,2,4.800,96.0
questions related,2,4.800,96.0
helpful we,2,4.700,94.0
learns so,2,4.700,94.0
its period,2,4.700,94.0
very short,2,4.700,94.0
hotel and,2,4.700,94.0
many elective,2,4.700,94.0
because its,2,4.700,94.0
any games,2,4.700,94.0
more mahesh,2,4.700,94.0
attendance should,2,4.700,94.0
are badminton,2,4.700,94.0
period is,2,4.700,94.0
short exams,2,4.700,94.0
madras our,2,4.700,94.0
he learns,2,4.700,94.0
games here,4,4.600,92.0
choose as,2,4.700,94.0
mandakini is,4,4.700,94.0
you your,2,4.700,94.0
many skills,2,4.700,94.0
worry and,2,4.700,94.0
the swimming,2,4.700,94.0
specific chemical,2,4.600,92.0
college ranking,2,4.600,92.0
again domestic,2,4.600,92.0
any special,2,4.600,92.0
madras chemical,2,4.600,92.0
prefer which,2,4.600,92.0
listen what,2,4.600,92.0
rest iits,2,4.600,92.0
chill here,2,4.600,92.0
super high,2,4.600,92.0
best overall,2,4.600,92.0
which branch,2,4.600,92.0
setting facility,2,4.600,92.0
in ant,2,4.600,92.0
infrastructure similar,2,4.600,92.0
hectic i,4,4.500,90.0
best not,2,4.600,92.0
branches scoring,2,4.600,92.0
confusion which,2,4.600,92.0
overall college,2,4.600,92.0
good setting,2,4.600,92.0
occupancy hostel,4,4.800,96.0
to prefer,2,4.600,92.0
scoring marks,2,4.600,92.0
about chemical,4,4.550,91.0
lpa again,2,4.600,92.0
after result,2,4.600,92.0
coding do,2,4.600,92.0
degree m,4,4.800,96.0
lpa note,2,4.600,92.0
ant branch,2,4.600,92.0
domestic only,2,4.600,92.0
internships actively,2,4.600,92.0
faculty talking,2,4.600,92.0
of confusion,2,4.600,92.0
books before,2,4.600,92.0
is domestic,2,4.600,92.0
s chill,2,4.600,92.0
backlogs then,2,4.500,90.0
iitd iitb,2,4.500,90.0
eat south,2,4.500,90.0
chemistry hence,2,4.500,90.0
aman singh,2,4.500,90.0
nothing everything,2,4.500,90.0
college just,2,4.500,90.0
iitk iitr,2,4.500,90.0
lacs dr,2,4.500,90.0
more aman,2,4.500,90.0
course expectations,2,4.500,90.0
meal people,2,4.500,90.0
flipcart dr,2,4.500,90.0
highest lakh,2,4.500,90.0
scientist information,2,4.500,90.0
dud their,2,4.500,90.0
as north,2,4.500,90.0
expectations we,2,4.500,90.0
them mostly,2,4.500,90.0
really kind,2,4.500,90.0
sofncoursed required,2,4.500,90.0
mit iitd,2,4.500,90.0
this nothing,2,4.500,90.0
iitb iitm,2,4.500,90.0
iitr etc,2,4.500,90.0
south as,2,4.500,90.0
your semester,2,4.500,90.0
editing all,2,4.500,90.0
valuable colleges,2,4.500,90.0
in session,2,4.500,90.0
nirf college,2,4.500,90.0
amazon flipcart,2,4.500,90.0
designing editing,2,4.500,90.0
is balance,2,4.500,90.0
session around,2,4.500,90.0
coding electronics,2,4.500,90.0
of coding,2,4.500,90.0
technology education,2,4.500,90.0
labs on,4,4.600,92.0
engineering analytics,2,4.500,90.0
clubs of,2,4.500,90.0
electronics designing,2,4.500,90.0
useful x,2,4.500,90.0
balance and,2,4.500,90.0
north foods,2,4.500,90.0
workshops clubs,2,4.500,90.0
that same,2,4.500,90.0
flipcart goldman,2,4.500,90.0
more fields,2,4.500,90.0
infrastructure chemistry,2,4.500,90.0
covers up,2,4.500,90.0
in organic,2,4.500,90.0
oxford mit,2,4.500,90.0
just flexing,2,4.500,90.0
iitm iitk,2,4.500,90.0
gotninternship in,2,4.500,90.0
each meal,2,4.500,90.0
they dud,2,4.500,90.0
in flipcart,2,4.500,90.0
worry your,2,4.500,90.0
management data,2,4.500,90.0
hostels different,2,4.500,90.0
flexing placements,2,4.500,90.0
harvard oxford,2,4.500,90.0
hockey swimming,2,4.500,90.0
laboratories amazon,2,4.500,90.0
students gotninternship,2,4.500,90.0
kind sofncoursed,2,4.500,90.0
higher but,2,4.400,88.0
way higher,2,4.400,88.0
mess once,2,4.400,88.0
nso and,2,4.400,88.0
library whereas,2,4.400,88.0
cable for,2,4.400,88.0
madras to,2,4.400,88.0
soc which,2,4.400,88.0
airport bus,2,4.400,88.0
saarang schroeter,2,4.400,88.0
makes question,2,4.400,88.0
lit soc,2,4.400,88.0
professor if,2,4.400,88.0
is inter,2,4.400,88.0
vast subject,2,4.400,88.0
test other,2,4.400,88.0
photos k,4,4.550,91.0
veera kowshik,2,4.400,88.0
dr reddys,2,4.400,88.0
anyone with,2,4.400,88.0
cope with,2,4.400,88.0
kowshik b,2,4.400,88.0
event etc,2,4.400,88.0
test but,2,4.400,88.0
