ngram,reviews_mentioning_ngram,avg_rating_0_5,avg_rating_percent
room for improvement,4,4.150,83.0
expected to further,2,3.800,76.0
facility are top,2,3.800,76.0
core then too,2,3.800,76.0
national players coming,2,3.800,76.0
want to and,4,4.050,81.0
course curriculum you,2,3.800,76.0
faculty faculty you,2,3.800,76.0
well qualified to,2,3.800,76.0
a good connectivity,2,3.800,76.0
delhi you have,6,4.200,84.0
land infrastructure the,2,3.800,76.0
a quality mix,2,3.800,76.0
the best if,12,4.450,89.0
connectivity to various,2,3.800,76.0
then too you,4,3.850,77.0
students is hkv,2,3.800,76.0
to play any,6,4.467,89.3
guess that s,2,3.800,76.0
metro station the,2,3.800,76.0
iit students is,2,3.800,76.0
various sports faculty,2,3.800,76.0
latest in the,2,3.800,76.0
are some national,2,3.800,76.0
iitd are always,2,3.800,76.0
that you do,2,3.800,76.0
field i guess,2,3.800,76.0
top notch you,6,4.233,84.7
are looking to,8,4.450,89.0
continuously the library,2,3.800,76.0
quality mix in,2,3.800,76.0
companies but if,2,3.800,76.0
curriculum you get,2,3.800,76.0
offers from consulting,2,3.800,76.0
terms of wi,2,3.800,76.0
station the favorite,2,3.800,76.0
the library classroom,2,3.800,76.0
place and party,2,3.800,76.0
hauz khas village,10,4.260,85.2
notch you get,4,4.200,84.0
get a quality,4,4.350,87.0
and then there,4,3.800,76.0
is room for,2,3.800,76.0
at the other,2,3.800,76.0
country in all,2,3.800,76.0
want to land,2,3.800,76.0
well prepared wherever,2,3.800,76.0
too course curriculum,2,3.800,76.0
and party point,2,3.800,76.0
analytics companies but,2,3.800,76.0
the latest in,2,3.800,76.0
sector visiting the,2,3.800,76.0
hkv hauz khas,2,3.800,76.0
in various sports,4,4.300,86.0
to say other,2,3.800,76.0
connectivity in campus,2,3.800,76.0
sufficient to say,2,3.800,76.0
class and then,2,3.800,76.0
also improving continuously,2,3.800,76.0
to and with,2,3.800,76.0
best if not,2,3.800,76.0
point for iit,2,3.800,76.0
surely you need,2,3.800,76.0
south delhi you,2,3.800,76.0
want to miss,2,3.800,76.0
with the start,2,3.800,76.0
india placements there,2,4.500,90.0
and academic keep,2,4.500,90.0
st year courses,2,4.500,90.0
teachers may teach,2,4.500,90.0
interactive white boards,2,4.500,90.0
place for classrooms,2,4.500,90.0
may be interactive,2,4.500,90.0
filled with lush,2,4.500,90.0
students st year,2,4.500,90.0
students specialised department,2,4.500,90.0
finance and core,4,4.750,95.0
japan samsung noida,2,4.500,90.0
class size may,2,4.500,90.0
or via student,2,4.500,90.0
and interactive white,2,4.500,90.0
central ac it,2,4.500,90.0
ua utkarsh agarwal,2,4.500,90.0
classroom would not,2,4.500,90.0
technologies and interactive,2,4.500,90.0
some staff members,2,4.500,90.0
also floated round,2,4.500,90.0
calm and quite,2,4.500,90.0
amazon yahoo japan,2,4.500,90.0
student fest in,2,4.500,90.0
courses in rd,2,4.500,90.0
standards equipped with,2,4.500,90.0
the finest classroom,2,4.500,90.0
are also floated,2,4.500,90.0
than the rest,2,4.500,90.0
namely microsoft uber,2,4.500,90.0
being equipped with,4,4.450,89.0
around the academic,2,4.500,90.0
noida bangalore and,2,4.500,90.0
honda future first,2,4.500,90.0
the biggest student,4,4.600,92.0
finest classroom would,2,4.500,90.0
it complies with,2,4.500,90.0
at night various,2,4.500,90.0
are now being,2,4.500,90.0
placement cell tnp,2,4.500,90.0
international standards equipped,2,4.500,90.0
cell tnp constituting,2,4.500,90.0
that it complies,2,4.500,90.0
is calm and,2,4.500,90.0
rest of delhi,2,4.500,90.0
the class size,2,4.500,90.0
projector or via,2,4.500,90.0
situation the class,2,4.500,90.0
colder than the,2,4.500,90.0
with an exception,2,4.500,90.0
few the teachers,2,4.500,90.0
through a whiteboard,2,4.500,90.0
the academic year,20,4.455,89.1
size may range,2,4.500,90.0
icici bank hero,2,4.500,90.0
bangalore and south,2,4.500,90.0
yahoo japan samsung,2,4.500,90.0
bane barclays city,2,4.500,90.0
on happening around,2,4.500,90.0
it a bit,2,4.500,90.0
competitions extra curricular,2,4.500,90.0
ac it is,2,4.500,90.0
to students specialised,2,4.500,90.0
consulting data analytics,2,4.500,90.0
and fully central,2,4.500,90.0
believe me it,2,4.500,90.0
an exception to,2,4.500,90.0
members various consulting,2,4.500,90.0
helpful with an,2,4.500,90.0
night various competitions,2,4.500,90.0
to a few,2,4.500,90.0
south korea honda,2,4.500,90.0
fi faculty the,2,4.500,90.0
too projector or,2,4.500,90.0
few infrastructure the,2,4.500,90.0
ones too projector,2,4.500,90.0
campus is filled,2,4.500,90.0
hostels are now,2,4.500,90.0
first bane barclays,2,4.500,90.0
white boards and,2,4.500,90.0
classrooms believe me,2,4.500,90.0
in rd th,2,4.500,90.0
may teach through,2,4.500,90.0
tnp constituting of,2,4.500,90.0
finest colleges in,2,4.500,90.0
uber amazon yahoo,2,4.500,90.0
utkarsh agarwal b,2,4.500,90.0
of delhi and,6,4.500,90.0
courses to students,4,4.250,85.0
for classrooms believe,2,4.500,90.0
group ola axis,2,4.500,90.0
floated round the,2,4.500,90.0
a perfect classroom,2,4.500,90.0
student presentations as,2,4.500,90.0
png itc etc,2,4.500,90.0
and is calm,2,4.500,90.0
range from students,2,4.500,90.0
donor scholarships are,2,4.500,90.0
barclays city group,2,4.500,90.0
biggest student fest,2,4.500,90.0
academic year various,2,4.500,90.0
whiteboard may be,2,4.500,90.0
hul png itc,6,4.767,95.3
fully central ac,2,4.500,90.0
various consulting data,2,4.500,90.0
more ua utkarsh,2,4.500,90.0
th year other,2,4.500,90.0
quite at night,2,4.500,90.0
read more ua,2,4.500,90.0
itc etc to,2,4.500,90.0
need and situation,2,4.500,90.0
motocorp hul png,2,4.500,90.0
me it is,6,4.433,88.7
the campus namely,2,4.500,90.0
rd th year,2,4.500,90.0
from students st,2,4.500,90.0
microsoft uber amazon,2,4.500,90.0
coding finance and,2,4.500,90.0
would not be,4,4.450,89.0
year other rendezvous,2,4.500,90.0
axis bank icici,2,4.500,90.0
trees making it,2,4.500,90.0
department courses in,2,4.500,90.0
students and some,4,4.700,94.0
say that it,4,4.750,95.0
now being equipped,2,4.500,90.0
campus namely microsoft,2,4.500,90.0
year courses to,2,4.500,90.0
and quite at,2,4.500,90.0
wi fi faculty,10,4.800,96.0
the need and,2,4.500,90.0
be interactive ones,2,4.500,90.0
constituting of students,2,4.500,90.0
a bit colder,2,4.500,90.0
samsung noida bangalore,2,4.500,90.0
presentations as per,2,4.500,90.0
hero motocorp hul,2,4.500,90.0
bank icici bank,2,4.500,90.0
green trees making,2,4.500,90.0
bit colder than,2,4.500,90.0
analytics coding finance,2,4.500,90.0
future first bane,2,4.500,90.0
year various donor,2,4.500,90.0
staff members various,2,4.500,90.0
the teachers may,2,4.500,90.0
korea honda future,2,4.500,90.0
and situation the,2,4.500,90.0
bank hero motocorp,2,4.500,90.0
perfect classroom the,2,4.500,90.0
exception to a,2,4.500,90.0
and south korea,4,4.450,89.0
academic keep on,2,4.500,90.0
city group ola,2,4.500,90.0
teach through a,2,4.500,90.0
data analytics coding,4,4.600,92.0
happening around the,2,4.500,90.0
various competitions extra,2,4.500,90.0
various donor scholarships,2,4.500,90.0
complies with international,2,4.500,90.0
complex lhc is,4,3.700,74.0
interactive ones too,2,4.500,90.0
lhc is a,2,4.500,90.0
keep on happening,2,4.500,90.0
ola axis bank,2,4.500,90.0
and some staff,2,4.500,90.0
curricular and academic,2,4.500,90.0
a whiteboard may,2,4.500,90.0
with lush green,4,4.750,95.0
lush green trees,2,4.500,90.0
boards and fully,2,4.500,90.0
with international standards,4,4.150,83.0
via student presentations,2,4.500,90.0
specialised department courses,2,4.500,90.0
etc to name,2,4.500,90.0
per the need,2,4.500,90.0
s saikumar punnapureddy,4,3.850,77.0
are superb top,2,3.600,72.0
physics knowledge there,2,3.600,72.0
course are easy,2,3.600,72.0
to get physics,2,3.600,72.0
delhi iit delhi,7,4.571,91.4
with their own,3,4.067,81.3
of books hostel,3,3.733,74.7
scholarships are not,4,4.000,80.0
not relevant and,8,3.950,79.0
clean and comfortable,3,4.067,81.3
get physics knowledge,2,3.600,72.0
also provided the,4,4.150,83.0
for money dissatisfied,3,4.333,86.7
this course scholarships,4,3.750,75.0
all students faculty,2,3.600,72.0
punnapureddy b tech,4,3.850,77.0
provided to all,8,4.475,89.5
iit delhi student,4,4.600,92.0
and it does,10,4.320,86.4
in hiring students,2,3.600,72.0
interested in hiring,2,3.600,72.0
their own situations,3,4.067,81.3
were difficult reviewed,2,4.200,84.0
also present wi,2,3.600,72.0
is infrastructure facilities,4,4.000,80.0
teachers have great,4,4.250,85.0
delhi student reviews,5,4.680,93.6
satisfying but the,2,4.100,82.0
and knowledgeable all,12,4.158,83.2
studies semester exams,5,4.600,92.0
in college sports,6,3.933,78.7
campus was very,7,4.257,85.1
course scholarships are,2,3.600,72.0
were not so,3,3.867,77.3
helpful towards the,3,4.200,84.0
all teachers have,11,4.364,87.3
they are superb,2,3.600,72.0
knowledge there is,2,3.600,72.0
superb top recruiting,2,3.600,72.0
very helpful towards,3,4.267,85.3
knowledgeable all teachers,8,4.000,80.0
saikumar punnapureddy b,4,3.850,77.0
also provided to,8,4.500,90.0
more s saikumar,4,3.850,77.0
course was lpa,8,3.906,78.1
hiring students from,4,3.350,67.0
serves the purpose,2,3.700,74.0
date and top,2,3.700,74.0
analytics or further,2,3.700,74.0
batch only about,2,3.700,74.0
the purpose of,2,3.700,74.0
qualified and knew,2,3.700,74.0
top notch the,18,4.389,87.8
did research projects,2,3.700,74.0
passionate about the,2,3.700,74.0
also relevant as,2,3.700,74.0
which was pretty,2,3.700,74.0
would be lpa,8,4.200,84.0
current ml part,2,3.700,74.0
were very passionate,2,3.700,74.0
roles are it,2,3.700,74.0
be very lavish,2,3.700,74.0
was also relevant,2,3.700,74.0
basic life faculty,2,3.700,74.0
d say but,2,3.700,74.0
knowledgeable all the,5,4.060,81.2
be basic amenities,2,3.700,74.0
college with best,8,4.125,82.5
highest package would,6,3.767,75.3
it combined both,2,3.700,74.0
majority got internships,2,3.700,74.0
amenities are provided,6,4.167,83.3
it and top,2,3.700,74.0
very passionate about,6,3.967,79.3
not easy i,2,3.700,74.0
in mechanics infrastructure,2,3.700,74.0
with best campus,4,4.000,80.0
lab equipment being,2,3.700,74.0
percentage was which,2,3.700,74.0
department is equipped,6,4.367,87.3
it analytics or,2,3.700,74.0
technology the hostels,2,3.700,74.0
or further research,2,3.700,74.0
the current ml,2,3.700,74.0
life placements for,2,3.700,74.0
very knowledgeable all,2,3.700,74.0
ml part making,2,3.700,74.0
knew their stuff,2,3.700,74.0
curriculum was also,6,4.567,91.3
easy i d,2,3.700,74.0
professors were ph,2,3.700,74.0
are provided but,2,3.700,74.0
be lpa the,2,3.700,74.0
are it analytics,2,3.700,74.0
being up to,2,3.700,74.0
life faculty the,10,4.200,84.0
provided but you,2,3.700,74.0
are it and,2,3.700,74.0
further research prospects,2,3.700,74.0
some did research,2,3.700,74.0
average around lpa,4,4.050,81.0
placements for placements,6,4.333,86.7
equipment being up,2,3.700,74.0
were ph d,8,4.131,82.6
my batch only,2,3.700,74.0
of living a,2,3.700,74.0
as it combined,2,3.700,74.0
research prospects the,2,3.700,74.0
purpose of living,2,3.700,74.0
with the lab,2,3.700,74.0
very lavish the,2,3.700,74.0
the lab equipment,6,4.433,88.7
the majority got,2,3.700,74.0
course and some,2,3.700,74.0
can t expect,4,4.100,82.0
much as you,4,4.250,85.0
a hostel to,2,3.700,74.0
part making students,2,3.700,74.0
a basic life,2,3.700,74.0
to be basic,2,3.700,74.0
i d say,2,3.700,74.0
their stuff the,2,3.700,74.0
mechanics with the,2,3.700,74.0
lavish the hostel,2,3.700,74.0
hostels are as,2,3.700,74.0
and some did,2,3.700,74.0
with the current,6,4.308,86.2
prospects the majority,2,3.700,74.0
basic amenities are,4,4.150,83.0
the professors were,4,4.050,81.0
companies are it,2,3.700,74.0
my course reviewed,3,3.600,72.0
living a basic,2,3.700,74.0
both mechanics with,2,3.700,74.0
combined both mechanics,2,3.700,74.0
making students industry,6,4.400,88.0
expect a hostel,2,3.700,74.0
projects in mechanics,2,3.700,74.0
stuff the course,2,3.700,74.0
are as much,2,3.700,74.0
my course and,21,4.495,89.9
say but the,2,3.700,74.0
be lpa and,4,4.000,80.0
notch the department,2,3.700,74.0
the average around,2,3.700,74.0
hostel serves the,2,3.700,74.0
the hostel serves,2,3.700,74.0
and knew their,2,3.700,74.0
the people in,5,4.440,88.8
mechanics infrastructure the,2,3.700,74.0
placements of my,12,4.258,85.2
maintained with the,4,4.000,80.0
as you can,2,3.700,74.0
was pretty doable,2,3.700,74.0
hostel to be,2,3.700,74.0
hundreds of students,2,4.200,84.0
are also a,8,4.575,91.5
citadel jane street,4,4.350,87.0
extracurriculars i would,2,4.200,84.0
sharing depending on,2,4.200,84.0
faang companies international,4,4.350,87.0
barclays product based,4,4.350,87.0
is engaged in,2,4.200,84.0
topics written by,2,4.200,84.0
only girnar udaigiri,2,4.200,84.0
are placed by,4,4.350,87.0
games and gym,4,4.500,90.0
advanced rank and,4,4.250,85.0
the foundational knowledge,2,4.200,84.0
like flipkart and,4,4.350,87.0
biggest fests every,4,4.500,90.0
kpmg the highest,2,4.200,84.0
cse department infrastructure,2,4.200,84.0
myntra and hft,4,4.350,87.0
like it if,2,4.200,84.0
tech companies faang,2,4.200,84.0
knowledge using them,2,4.200,84.0
are decent most,2,4.200,84.0
all topics written,2,4.200,84.0
also a decade,2,4.200,84.0
being the newest,2,4.200,84.0
be more up,2,4.200,84.0
with an emphasis,2,4.200,84.0
famous authors from,2,4.200,84.0
to me at,2,4.200,84.0
qualified with most,2,4.200,84.0
saptagiri being the,2,4.200,84.0
mnc and electrical,6,4.267,85.3
flipkart and myntra,4,4.350,87.0
me at my,2,4.200,84.0
libraries have lots,2,4.200,84.0
decent most of,2,4.200,84.0
what was available,2,4.200,84.0
mostly secured by,2,4.200,84.0
with time to,2,4.200,84.0
almost every era,2,4.200,84.0
international banks like,4,4.350,87.0
be double triple,2,4.200,84.0
udaigiri dronagiri and,2,4.200,84.0
i chose b,4,4.600,92.0
written by famous,2,4.200,84.0
etc students from,2,4.200,84.0
jpmc goldman sachs,4,4.350,87.0
dronagiri and saptagiri,2,4.200,84.0
old with only,2,4.200,84.0
have games and,2,4.200,84.0
light and leaves,2,4.200,84.0
peers and faculty,2,4.200,84.0
books on all,2,4.200,84.0
like quadeye alphabrep,2,4.200,84.0
phds from top,2,4.200,84.0
participation in clubs,2,4.200,84.0
the pattern depending,2,4.200,84.0
top students in,6,4.367,87.3
in clubs is,2,4.200,84.0
a decade old,2,4.200,84.0
foundational knowledge is,2,4.200,84.0
is what was,2,4.200,84.0
it if the,2,4.200,84.0
the year mess,2,4.200,84.0
practicals could be,2,4.200,84.0
capacity for hundreds,2,4.200,84.0
and experienced and,2,4.200,84.0
and libraries classrooms,2,4.200,84.0
quite old with,2,4.200,84.0
tech companies as,2,4.200,84.0
jane street etc,5,4.360,87.2
is that my,2,4.200,84.0
and gym facilities,3,4.467,89.3
my home the,2,4.200,84.0
standards of the,2,4.200,84.0
alphabrep citadel jane,2,4.200,84.0
them having phds,2,4.200,84.0
and lots of,20,4.383,87.7
huge capacity for,2,4.200,84.0
on all topics,2,4.200,84.0
with only girnar,2,4.200,84.0
knowledge is evergreen,2,4.200,84.0
in cse mnc,4,4.350,87.0
rooms can be,2,4.200,84.0
onto teaching about,2,4.200,84.0
are our biggest,2,4.200,84.0
lots and lots,6,4.400,88.0
the professor but,4,4.350,87.0
professor but all,2,4.200,84.0
industry practices and,4,4.400,88.0
encourage curiosity the,2,4.200,84.0
leaves me with,2,4.200,84.0
mix of traditional,2,4.200,84.0
and helps students,2,4.200,84.0
hft firms like,4,4.350,87.0
traditional and fundamental,2,4.200,84.0
that is what,4,4.600,92.0
more up to,2,4.200,84.0
by top students,2,4.200,84.0
product based companies,4,4.350,87.0
and faculty support,2,4.200,84.0
long run the,2,4.200,84.0
of the th,8,4.425,88.5
very light and,2,4.200,84.0
n nikhil mishra,2,4.200,84.0
and kaizen are,2,4.200,84.0
nikhil mishra b,2,4.200,84.0
hostels have games,2,4.200,84.0
of exams varies,6,4.300,86.0
annum mostly secured,2,4.200,84.0
thinking rendezvous becon,2,4.200,84.0
extracurricular activity or,2,4.200,84.0
textile technology at,4,4.100,82.0
and all hostels,2,4.200,84.0
becon and kaizen,2,4.200,84.0
every era hostels,2,4.200,84.0
companies like flipkart,6,4.400,88.0
exams varies from,4,4.350,87.0
hostels and those,2,4.200,84.0
every student is,12,4.550,91.0
branches are allowed,2,4.200,84.0
by famous authors,2,4.200,84.0
chose b tech,4,4.600,92.0
college with amazing,2,4.200,84.0
kaizen are our,2,4.200,84.0
have lots and,2,4.200,84.0
to pursue extracurriculars,2,4.200,84.0
our biggest fests,2,4.200,84.0
fests every student,2,4.200,84.0
engaged in some,2,4.200,84.0
the lab practicals,2,4.200,84.0
at my jee,2,4.200,84.0
and myntra and,4,4.350,87.0
sachs morgan stanley,4,4.350,87.0
old rooms can,2,4.200,84.0
get high paying,8,4.425,88.5
delhi placements around,8,4.425,88.5
from course to,16,4.537,90.8
technology at iit,4,4.100,82.0
with the pattern,2,4.200,84.0
newest hostels and,2,4.200,84.0
and electrical departments,4,4.350,87.0
helps students in,4,4.400,88.0
of traditional and,4,4.100,82.0
per annum mostly,4,4.600,92.0
curiosity the curriculum,2,4.200,84.0
double triple or,2,4.200,84.0
gym facilities faculty,2,4.200,84.0
is very light,2,4.200,84.0
using them to,2,4.200,84.0
based companies like,6,4.433,88.7
in hostels classrooms,6,4.167,83.3
for hundreds of,2,4.200,84.0
experienced and encourage,2,4.200,84.0
secured by top,2,4.200,84.0
pursue extracurriculars i,2,4.200,84.0
decent and varies,2,4.200,84.0
clubs is highly,2,4.200,84.0
could be more,4,4.400,88.0
and participation in,2,4.200,84.0
quadeye alphabrep citadel,2,4.200,84.0
and leaves me,2,4.200,84.0
centralized temperature control,2,4.200,84.0
