ngram,reviews_mentioning_ngram,avg_rating_0_5,avg_rating_percent
they are comfortable faculty,2,4.700,94.0
jobs to finance consulting,2,4.700,94.0
a job at the,3,4.733,94.7
get an internship from,10,4.640,92.8
industry visits every year,2,4.700,94.0
almost every part of,4,4.700,94.0
the equipment for a,2,4.700,94.0
canteen is amazing mess,2,4.700,94.0
for a few labs,2,4.700,94.0
the faculty members have,7,4.371,87.4
students infrastructure there is,4,4.550,91.0
other novel methods are,2,4.700,94.0
and hence i would,2,4.700,94.0
class food available in,2,4.700,94.0
technical jobs to finance,2,4.700,94.0
the third year students,6,4.500,90.0
comfortable faculty the faculty,2,4.700,94.0
nice but the equipment,2,4.700,94.0
holistic experience there were,2,4.700,94.0
core technical jobs to,2,4.700,94.0
of experience with teaching,2,4.700,94.0
in the canteen is,28,4.391,87.8
across companies and departments,2,4.700,94.0
lot of experience with,2,4.700,94.0
bombay placements around of,4,4.850,97.0
from the college the,8,4.425,88.5
they were very friendly,3,4.800,96.0
value for money world,10,4.680,93.6
is decent the hostel,2,4.700,94.0
but the equipment for,2,4.700,94.0
and research they were,2,4.700,94.0
the canteen is amazing,2,4.700,94.0
first round salaries vary,2,4.700,94.0
part of the campus,8,4.625,92.5
experience there were a,2,4.700,94.0
of the first round,2,4.700,94.0
flipped classrooms and other,2,4.700,94.0
the students get an,8,4.737,94.8
crammed but they are,2,4.700,94.0
connection in almost every,2,4.700,94.0
companies and departments and,2,4.700,94.0
rs month whereas the,2,4.700,94.0
would prefer not to,2,4.700,94.0
is world class food,2,4.700,94.0
i would prefer not,2,4.700,94.0
an exact figure roles,2,4.700,94.0
few industry visits every,2,4.700,94.0
food is decent the,4,4.400,88.0
exact figure roles offered,2,4.700,94.0
round salaries vary across,2,4.700,94.0
for placements had a,2,4.700,94.0
a bit crammed but,2,4.700,94.0
bit crammed but they,2,4.700,94.0
a lot of experience,16,4.638,92.8
college the maximum stipend,4,4.350,87.0
have a lot of,52,4.572,91.4
very friendly and approachable,8,4.650,93.0
faculty members have a,2,4.700,94.0
is amazing mess food,2,4.700,94.0
of the course reviewed,2,4.400,88.0
the campus the labs,2,4.700,94.0
curriculum provides a wholesome,2,4.700,94.0
are nice but the,2,4.700,94.0
world class food available,2,4.700,94.0
approachable flipped classrooms and,2,4.700,94.0
dt devang thakkar b,2,4.700,94.0
from core technical jobs,2,4.700,94.0
amazing mess food is,2,4.700,94.0
labs are nice but,2,4.700,94.0
hence i would prefer,2,4.700,94.0
every part of the,10,4.580,91.6
there were a few,2,4.700,94.0
world class facilities at,4,4.700,94.0
stipend is around rs,2,4.700,94.0
provide an exact figure,2,4.700,94.0
devang thakkar b tech,2,4.700,94.0
consulting and banking jobs,2,4.700,94.0
students who sat for,12,4.550,91.0
banking jobs around of,2,4.700,94.0
is wi fi connection,4,4.350,87.0
classrooms and other novel,2,4.700,94.0
friendly and approachable flipped,2,4.700,94.0
money world class facilities,2,4.700,94.0
every year as well,2,4.700,94.0
to provide an exact,2,4.700,94.0
an internship from the,16,4.687,93.7
jobs around of the,2,4.700,94.0
provides a wholesome and,2,4.700,94.0
not to provide an,2,4.700,94.0
and other novel methods,2,4.700,94.0
average is rs month,2,4.700,94.0
of the campus the,6,4.300,86.0
but they are comfortable,2,4.700,94.0
experience with teaching and,2,4.700,94.0
for money world class,8,4.750,95.0
is around rs month,2,4.700,94.0
were very friendly and,4,4.700,94.0
to the students varied,2,4.700,94.0
figure roles offered to,2,4.700,94.0
wholesome and holistic experience,2,4.700,94.0
fi connection in almost,2,4.700,94.0
well equipped with wi,6,4.500,90.0
and tutorials to teach,2,4.500,90.0
consulting group flow traders,2,4.500,90.0
tutorials to teach the,2,4.500,90.0
different faculty members as,2,4.500,90.0
basketball badminton tennis and,2,4.500,90.0
tennis and volleyball court,2,4.500,90.0
n have top class,2,4.500,90.0
nec corporation japan procter,2,4.500,90.0
rooms i have not,2,4.500,90.0
india pvt ltd visited,2,4.500,90.0
rate and tastes good,2,4.500,90.0
court the food available,2,4.500,90.0
some courses are very,2,4.500,90.0
pvt ltd microsoft itc,2,4.500,90.0
kearney ltd airbus group,2,4.500,90.0
ltd google india pvt,2,4.500,90.0
advisory schlumberger asia services,2,4.500,90.0
our department got placed,4,4.550,91.0
for placement various other,2,4.500,90.0
limited nec corporation japan,2,4.500,90.0
is at quite a,2,4.500,90.0
here faculty the faculty,18,4.547,90.9
department got placed for,2,4.500,90.0
and very helpful the,4,4.750,95.0
great opportunity for sports,2,4.500,90.0
sometimes in the hostel,2,4.500,90.0
library at iit n,2,4.500,90.0
ltd jfwtc goldman sachs,2,4.500,90.0
japan procter amp gamble,2,4.500,90.0
the students while a,2,4.500,90.0
in the old hostel,2,4.500,90.0
microsoft itc limited nec,2,4.500,90.0
traders asia pte ltd,2,4.500,90.0
a great opportunity for,2,4.500,90.0
ground basketball badminton tennis,4,4.600,92.0
analytics advisory schlumberger asia,2,4.500,90.0
average is lakhs and,2,4.500,90.0
use slides to teach,4,4.400,88.0
use lectures and tutorials,2,4.500,90.0
and facilities placements most,2,4.500,90.0
ltd visited the campus,2,4.500,90.0
india private limited anz,2,4.500,90.0
the teaching methods are,15,4.480,89.6
as a few use,2,4.500,90.0
qualified and very helpful,10,4.360,87.2
group india private limited,2,4.500,90.0
students we did not,2,4.500,90.0
infrastructure issues here faculty,2,4.500,90.0
the students of our,4,4.250,85.0
good the hostel rooms,9,4.644,92.9
ltd ge india technology,2,4.500,90.0
of them use slides,2,4.500,90.0
we face problems sometimes,2,4.500,90.0
we did not get,2,4.500,90.0
procter amp gamble pwc,2,4.500,90.0
ltd airbus group india,2,4.500,90.0
are very useful and,4,4.500,90.0
rooms are small in,2,4.500,90.0
sachs services pvt ltd,2,4.500,90.0
small in the old,2,4.500,90.0
india pvt ltd ibm,2,4.500,90.0
technology centre ltd jfwtc,2,4.500,90.0
facilities iit b provides,2,4.500,90.0
in the hostel rooms,18,4.422,88.4
for sports and has,4,4.625,92.5
any industry exposure some,2,4.500,90.0
classrooms are well equipped,27,4.554,91.1
the average is lakhs,8,4.275,85.5
class facilities the classrooms,2,4.500,90.0
pte ltd ge india,2,4.500,90.0
ge india technology centre,2,4.500,90.0
read more sk sandeep,2,4.500,90.0
companies which visited are,4,4.350,87.0
the students we did,2,4.500,90.0
faculty members as a,2,4.500,90.0
and volleyball court the,2,4.500,90.0
private limited anz bank,2,4.500,90.0
not get any industry,2,4.500,90.0
old hostel and we,2,4.500,90.0
asia pte ltd ge,2,4.500,90.0
a low rate and,2,4.500,90.0
big ground basketball badminton,2,4.500,90.0
provides a great opportunity,2,4.500,90.0
issues here faculty the,6,4.700,94.0
and tastes good the,2,4.500,90.0
not faced any other,2,4.500,90.0
various other companies which,2,4.500,90.0
the library at iit,2,4.500,90.0
pvt ltd google india,2,4.500,90.0
few of them use,2,4.500,90.0
india pvt ltd microsoft,2,4.500,90.0
centre ltd jfwtc goldman,2,4.500,90.0
iit n have top,2,4.500,90.0
for different faculty members,2,4.500,90.0
have top class facilities,2,4.500,90.0
flow traders asia pte,2,4.500,90.0
bain amp company boston,2,4.500,90.0
has a big ground,2,4.500,90.0
got placed for the,2,4.500,90.0
royce india pvt ltd,2,4.500,90.0
members as a few,2,4.500,90.0
etc the highest package,24,4.510,90.2
are a t kearney,2,4.500,90.0
volleyball court the food,2,4.500,90.0
any other infrastructure issues,2,4.500,90.0
of our department got,2,4.500,90.0
b provides a great,2,4.500,90.0
helpful the teaching methods,4,4.700,94.0
opportunity for sports and,2,4.500,90.0
teach the students while,2,4.500,90.0
season core companies like,2,4.500,90.0
ibm india pvt ltd,2,4.500,90.0
wi fi and other,8,4.438,88.8
group flow traders asia,2,4.500,90.0
services pvt ltd google,2,4.500,90.0
jfwtc goldman sachs services,2,4.500,90.0
steel etc the highest,2,4.500,90.0
face problems sometimes in,2,4.500,90.0
anz bank bain amp,2,4.500,90.0
t kearney ltd airbus,2,4.500,90.0
iit b provides a,2,4.500,90.0
the food available in,22,4.573,91.5
the canteen is at,2,4.500,90.0
students of our department,4,4.150,83.0
itc limited nec corporation,2,4.500,90.0
are knowledgeable qualified and,2,4.500,90.0
is lakhs and the,10,4.400,88.0
top class facilities the,2,4.500,90.0
to teach the students,8,4.650,93.0
students while a few,2,4.500,90.0
different for different faculty,2,4.500,90.0
gamble pwc analytics advisory,2,4.500,90.0
core companies like rolls,2,4.500,90.0
good infrastructure and facilities,75,4.564,91.3
get any industry exposure,4,4.550,91.0
exposure some courses are,2,4.500,90.0
have not faced any,6,4.750,95.0
other companies which visited,2,4.500,90.0
which visited are a,2,4.500,90.0
lowest is lakhs pa,2,4.500,90.0
a big ground basketball,2,4.500,90.0
relevant overall the course,2,4.500,90.0
placement various other companies,2,4.500,90.0
while a few of,2,4.500,90.0
bank bain amp company,2,4.500,90.0
at quite a low,2,4.500,90.0
and other facilities iit,2,4.500,90.0
the old hostel and,2,4.500,90.0
them use slides to,2,4.500,90.0
facilities placements most of,2,4.500,90.0
problems sometimes in the,2,4.500,90.0
very helpful the teaching,5,4.520,90.4
ltd ibm india pvt,2,4.500,90.0
india technology centre ltd,2,4.500,90.0
amp company boston consulting,2,4.500,90.0
hostel rooms i have,2,4.500,90.0
i have not faced,6,4.750,95.0
amp gamble pwc analytics,2,4.500,90.0
google india pvt ltd,2,4.500,90.0
badminton tennis and volleyball,2,4.500,90.0
the season core companies,2,4.500,90.0
pvt ltd visited the,2,4.500,90.0
and we face problems,2,4.500,90.0
offered is crores the,2,4.500,90.0
the hostel rooms i,2,4.500,90.0
is crores the average,4,4.150,83.0
are different for different,2,4.500,90.0
facilities the classrooms are,2,4.500,90.0
lakhs pa infrastructure labs,2,4.500,90.0
very useful and relevant,2,4.500,90.0
boston consulting group flow,2,4.500,90.0
faced any other infrastructure,2,4.500,90.0
for the season core,2,4.500,90.0
hostel and we face,2,4.500,90.0
limited anz bank bain,2,4.500,90.0
companies like rolls royce,6,4.700,94.0
overall the course curriculum,6,4.667,93.3
are small in the,2,4.500,90.0
infrastructure labs classrooms and,4,4.600,92.0
courses are very useful,2,4.500,90.0
quite a low rate,2,4.500,90.0
tata steel etc the,2,4.500,90.0
visited are a t,2,4.500,90.0
useful and relevant overall,2,4.500,90.0
few use lectures and,2,4.500,90.0
here are knowledgeable qualified,2,4.500,90.0
corporation japan procter amp,2,4.500,90.0
pa infrastructure labs classrooms,2,4.500,90.0
low rate and tastes,2,4.500,90.0
the classrooms are well,44,4.688,93.8
services ltd tata steel,2,4.500,90.0
a t kearney ltd,2,4.500,90.0
methods are different for,2,4.500,90.0
teach the students we,2,4.500,90.0
industry exposure some courses,2,4.500,90.0
and relevant overall the,2,4.500,90.0
asia services ltd tata,2,4.500,90.0
company boston consulting group,2,4.500,90.0
is lakhs pa infrastructure,2,4.500,90.0
ltd microsoft itc limited,2,4.500,90.0
placed for the season,2,4.500,90.0
at iit n have,2,4.500,90.0
apr read more sk,2,4.500,90.0
sports and has a,4,4.625,92.5
more sk sandeep kumar,2,4.500,90.0
really good infrastructure and,35,4.543,90.9
other facilities iit b,2,4.500,90.0
schlumberger asia services ltd,2,4.500,90.0
sk sandeep kumar b,2,4.500,90.0
the lowest is lakhs,14,4.500,90.0
rolls royce india pvt,2,4.500,90.0
like rolls royce india,2,4.500,90.0
tastes good the hostel,2,4.500,90.0
canteen is at quite,2,4.500,90.0
airbus group india private,2,4.500,90.0
pwc analytics advisory schlumberger,2,4.500,90.0
a few use lectures,2,4.500,90.0
well reviewed on apr,2,4.700,94.0
members here are knowledgeable,4,4.450,89.0
slides to teach the,4,4.650,93.0
campus for placement various,2,4.500,90.0
knowledgeable qualified and very,2,4.500,90.0
sandeep kumar b tech,8,4.725,94.5
teaching methods are different,6,4.400,88.0
crores the average is,2,4.500,90.0
and the library at,2,4.500,90.0
lectures and tutorials to,2,4.500,90.0
other infrastructure issues here,2,4.500,90.0
did not get any,4,4.550,91.0
the campus for placement,4,4.688,93.8
fi and other facilities,4,4.450,89.0
pvt ltd ibm india,2,4.500,90.0
and has a big,2,4.500,90.0
ltd tata steel etc,2,4.500,90.0
goldman sachs services pvt,2,4.500,90.0
lakhs and the lowest,14,4.443,88.9
besides the central library,2,4.600,92.0
best suited to cover,2,4.600,92.0
interested in research can,4,4.800,96.0
and research ability the,2,4.600,92.0
library and web rooms,2,4.600,92.0
series from physics to,2,4.600,92.0
for a project in,2,4.600,92.0
companies excelling in business,2,4.600,92.0
tech in environmental science,9,4.600,92.0
from companies excelling in,2,4.600,92.0
various great books of,2,4.600,92.0
cover almost all the,2,4.600,92.0
interests the curriculum is,2,4.600,92.0
engineering and technology college,2,4.600,92.0
in environmental science and,11,4.655,93.1
in sciences of his,2,4.600,92.0
exhibit the luxury of,2,4.600,92.0
own library and web,2,4.600,92.0
analysis of stock market,2,4.600,92.0
abroad as physics is,2,4.600,92.0
so the students are,2,4.600,92.0
their own library and,2,4.600,92.0
business management to data,2,4.600,92.0
work on the computers,2,4.600,92.0
single wi fi service,2,4.600,92.0
fi spread across the,2,4.600,92.0
there are several different,2,4.600,92.0
and companies the companies,2,4.600,92.0
universities abroad as physics,2,4.600,92.0
students are well equipped,2,4.600,92.0
can approach any faculty,2,4.600,92.0
placements were placed in,6,4.833,96.7
wi fi spread across,2,4.600,92.0
several different wi fi,2,4.600,92.0
nb naitik bhise integrated,2,4.600,92.0
the curriculum is best,6,4.692,93.8
ranging from companies excelling,2,4.600,92.0
are several different wi,2,4.600,92.0
central library some departments,2,4.600,92.0
physics is much of,2,4.600,92.0
fi service but there,2,4.600,92.0
library some departments also,2,4.600,92.0
being a vast empire,2,4.600,92.0
the students much interested,2,4.600,92.0
almost all the facets,2,4.600,92.0
the students are well,4,4.650,93.0
from physics to computer,2,4.600,92.0
is best suited to,2,4.600,92.0
wi fi service but,2,4.600,92.0
are selected having high,2,4.600,92.0
still the students who,2,4.600,92.0
naitik bhise integrated b,2,4.600,92.0
web rooms for the,2,4.600,92.0
curriculum is useful reviewed,2,4.300,86.0
from the various great,2,4.600,92.0
big start ups and,2,4.600,92.0
core ranging from companies,2,4.600,92.0
useful reviewed on jan,3,4.200,84.0
of having their own,2,4.600,92.0
facets of the streams,2,4.600,92.0
money the best engineering,4,4.650,93.0
conditioned the central library,2,4.600,92.0
to cover almost all,2,4.600,92.0
extract knowledge from the,2,4.600,92.0
empire can t be,2,4.600,92.0
a project in sciences,2,4.600,92.0
with the right amount,2,4.600,92.0
bombay being a vast,2,4.600,92.0
physics to computer sciences,2,4.600,92.0
his her interests the,2,4.600,92.0
technology college in india,2,4.600,92.0
and web rooms for,2,4.600,92.0
by a single wi,2,4.600,92.0
computer sciences besides the,2,4.600,92.0
environmental science and engineering,11,4.655,93.1
for physics are mostly,2,4.600,92.0
computers iit bombay being,2,4.600,92.0
best place to extract,2,4.600,92.0
selected having high qualification,2,4.600,92.0
